,time,FR,ES,PT,GB,IT
0,1980-01-01 00:00:00,0.101653,0.45719899999999997,0.488541,0.202439,0.862289
1,1980-01-01 01:00:00,0.085341,0.473538,0.46681999999999996,0.201569,0.8256620000000001
2,1980-01-01 02:00:00,0.07331599999999999,0.487729,0.465008,0.201467,0.7993899999999999
3,1980-01-01 03:00:00,0.063907,0.49323999999999996,0.483534,0.203231,0.762464
4,1980-01-01 04:00:00,0.057477,0.49000200000000005,0.481925,0.20898899999999998,0.704006
5,1980-01-01 05:00:00,0.054509,0.493382,0.448349,0.210171,0.6405270000000001
6,1980-01-01 06:00:00,0.054817,0.494846,0.40061199999999997,0.21126599999999998,0.5741189999999999
7,1980-01-01 07:00:00,0.05512,0.495461,0.352871,0.21308400000000002,0.48391000000000006
8,1980-01-01 08:00:00,0.051823,0.48231599999999997,0.29933200000000004,0.21751399999999999,0.43393400000000004
9,1980-01-01 09:00:00,0.04829,0.46767200000000003,0.23675700000000002,0.21635500000000002,0.46653
10,1980-01-01 10:00:00,0.047798,0.526003,0.290624,0.211615,0.45309099999999997
11,1980-01-01 11:00:00,0.052588,0.556825,0.312996,0.212848,0.421626
12,1980-01-01 12:00:00,0.060597000000000005,0.5690569999999999,0.355635,0.22000799999999998,0.394173
13,1980-01-01 13:00:00,0.06663200000000001,0.5639029999999999,0.38618,0.232979,0.362699
14,1980-01-01 14:00:00,0.079074,0.542114,0.374278,0.250825,0.308399
15,1980-01-01 15:00:00,0.107374,0.513948,0.336847,0.285438,0.27142
16,1980-01-01 16:00:00,0.13833900000000002,0.5080859999999999,0.332394,0.31755,0.24677600000000002
17,1980-01-01 17:00:00,0.163324,0.5439579999999999,0.33421799999999996,0.33329699999999995,0.23753200000000002
18,1980-01-01 18:00:00,0.180509,0.5621470000000001,0.296813,0.338982,0.242727
19,1980-01-01 19:00:00,0.19018,0.569154,0.257708,0.33708899999999997,0.261684
20,1980-01-01 20:00:00,0.200964,0.564711,0.242986,0.334181,0.27789200000000003
21,1980-01-01 21:00:00,0.212333,0.53156,0.21178400000000003,0.32734800000000003,0.290976
22,1980-01-01 22:00:00,0.222786,0.48003100000000004,0.179552,0.31674,0.297612
23,1980-01-01 23:00:00,0.237394,0.44592299999999996,0.168743,0.306315,0.304087
24,1980-01-02 00:00:00,0.248381,0.43372,0.168191,0.29737199999999997,0.31401100000000004
25,1980-01-02 01:00:00,0.262705,0.430489,0.177151,0.291579,0.328071
26,1980-01-02 02:00:00,0.271539,0.425149,0.179045,0.285306,0.336318
27,1980-01-02 03:00:00,0.285907,0.43227,0.16869,0.275912,0.346395
28,1980-01-02 04:00:00,0.295616,0.44455900000000004,0.156441,0.261629,0.339937
29,1980-01-02 05:00:00,0.301871,0.447297,0.13430799999999998,0.24526599999999998,0.337506
30,1980-01-02 06:00:00,0.301954,0.43659899999999996,0.10765999999999999,0.224617,0.341968
31,1980-01-02 07:00:00,0.298802,0.407348,0.08229700000000001,0.207494,0.350706
32,1980-01-02 08:00:00,0.27465100000000003,0.375725,0.058542,0.19233599999999998,0.39114699999999997
33,1980-01-02 09:00:00,0.228793,0.375565,0.046899,0.175246,0.43850100000000003
34,1980-01-02 10:00:00,0.22316599999999998,0.38805700000000004,0.049391000000000004,0.162176,0.474393
35,1980-01-02 11:00:00,0.246863,0.369504,0.06476799999999999,0.15608,0.500887
36,1980-01-02 12:00:00,0.25552199999999997,0.336669,0.093231,0.14861300000000002,0.5176189999999999
37,1980-01-02 13:00:00,0.24314000000000002,0.303733,0.12156800000000001,0.143099,0.521237
38,1980-01-02 14:00:00,0.22946599999999998,0.273642,0.133074,0.13965,0.52623
39,1980-01-02 15:00:00,0.251867,0.233147,0.121012,0.153099,0.534382
40,1980-01-02 16:00:00,0.277941,0.214006,0.12082000000000001,0.173005,0.559893
41,1980-01-02 17:00:00,0.276066,0.228771,0.157907,0.18895499999999998,0.606553
42,1980-01-02 18:00:00,0.25688099999999997,0.229467,0.15820599999999999,0.2065,0.650396
43,1980-01-02 19:00:00,0.224456,0.22401,0.139195,0.230238,0.682109
44,1980-01-02 20:00:00,0.198305,0.215036,0.117583,0.25704699999999997,0.719808
45,1980-01-02 21:00:00,0.182625,0.196639,0.102753,0.273065,0.765009
46,1980-01-02 22:00:00,0.172592,0.178868,0.091073,0.28532199999999996,0.799823
47,1980-01-02 23:00:00,0.166696,0.167624,0.088043,0.298047,0.807958
48,1980-01-03 00:00:00,0.157077,0.163391,0.095081,0.31400100000000003,0.8100930000000001
49,1980-01-03 01:00:00,0.150693,0.155191,0.10746300000000002,0.350622,0.818904
50,1980-01-03 02:00:00,0.155448,0.144808,0.119073,0.374782,0.823256
51,1980-01-03 03:00:00,0.152125,0.146263,0.123618,0.376691,0.806926
52,1980-01-03 04:00:00,0.133733,0.146857,0.14019600000000002,0.37937600000000005,0.770005
53,1980-01-03 05:00:00,0.123556,0.139717,0.160579,0.386533,0.734212
54,1980-01-03 06:00:00,0.135029,0.137222,0.153314,0.404843,0.69477
55,1980-01-03 07:00:00,0.15518800000000002,0.132373,0.149799,0.386368,0.6420520000000001
56,1980-01-03 08:00:00,0.157243,0.111382,0.137896,0.379239,0.630249
57,1980-01-03 09:00:00,0.14998699999999998,0.07280199999999999,0.058177,0.38658400000000004,0.68488
58,1980-01-03 10:00:00,0.157435,0.070836,0.031874,0.39850599999999997,0.722641
59,1980-01-03 11:00:00,0.178578,0.07716,0.027336000000000003,0.409094,0.733387
60,1980-01-03 12:00:00,0.189339,0.07835,0.015637,0.43866400000000005,0.734308
61,1980-01-03 13:00:00,0.200762,0.078843,0.010458,0.47015200000000007,0.719586
62,1980-01-03 14:00:00,0.225381,0.073573,0.008309,0.506876,0.697516
63,1980-01-03 15:00:00,0.262805,0.062637,0.009317,0.549158,0.676014
64,1980-01-03 16:00:00,0.30753400000000003,0.067617,0.013656,0.586713,0.648853
65,1980-01-03 17:00:00,0.335552,0.07657,0.015964,0.614642,0.619008
66,1980-01-03 18:00:00,0.351199,0.08742799999999999,0.020151,0.637559,0.577113
67,1980-01-03 19:00:00,0.360223,0.10503,0.026992000000000002,0.640484,0.531621
68,1980-01-03 20:00:00,0.368561,0.128171,0.037342,0.630361,0.493936
69,1980-01-03 21:00:00,0.378163,0.152383,0.046872000000000004,0.615934,0.460999
70,1980-01-03 22:00:00,0.38563600000000003,0.169652,0.053280999999999995,0.6089479999999999,0.434468
71,1980-01-03 23:00:00,0.38859099999999996,0.18199300000000002,0.060564,0.59304,0.418496
72,1980-01-04 00:00:00,0.399379,0.189467,0.063458,0.578237,0.419781
73,1980-01-04 01:00:00,0.409674,0.193504,0.06504299999999999,0.558812,0.41898500000000005
74,1980-01-04 02:00:00,0.40574499999999997,0.19293,0.07522899999999999,0.570487,0.423684
75,1980-01-04 03:00:00,0.390596,0.19104300000000002,0.092829,0.5809810000000001,0.421466
76,1980-01-04 04:00:00,0.381705,0.19341,0.11146400000000001,0.572655,0.400633
77,1980-01-04 05:00:00,0.37767399999999995,0.192106,0.123698,0.548607,0.36846799999999996
78,1980-01-04 06:00:00,0.380627,0.19137300000000002,0.11336199999999999,0.518796,0.33915
79,1980-01-04 07:00:00,0.394948,0.197768,0.09711,0.497842,0.301098
80,1980-01-04 08:00:00,0.401001,0.189531,0.07622899999999999,0.48271400000000003,0.30999099999999996
81,1980-01-04 09:00:00,0.40011399999999997,0.156901,0.040688999999999996,0.46946400000000005,0.34020900000000004
82,1980-01-04 10:00:00,0.41137299999999993,0.159447,0.024809,0.45307600000000003,0.34176100000000004
83,1980-01-04 11:00:00,0.42541899999999994,0.182162,0.023159,0.451049,0.345975
84,1980-01-04 12:00:00,0.406113,0.189557,0.027161,0.476116,0.350821
85,1980-01-04 13:00:00,0.389631,0.19318,0.038209,0.48523299999999997,0.347074
86,1980-01-04 14:00:00,0.375434,0.18887,0.047802,0.478013,0.311659
87,1980-01-04 15:00:00,0.391656,0.18288800000000002,0.060738,0.475116,0.282557
88,1980-01-04 16:00:00,0.390988,0.20205599999999999,0.096447,0.49053500000000005,0.281256
89,1980-01-04 17:00:00,0.386115,0.24163400000000002,0.147269,0.495536,0.262233
90,1980-01-04 18:00:00,0.366738,0.273865,0.18118900000000002,0.501695,0.23691900000000002
91,1980-01-04 19:00:00,0.341562,0.28718899999999997,0.183452,0.5090439999999999,0.20844400000000002
92,1980-01-04 20:00:00,0.32160500000000003,0.295481,0.16936800000000002,0.5236529999999999,0.179311
93,1980-01-04 21:00:00,0.300725,0.29687800000000003,0.157781,0.531359,0.153108
94,1980-01-04 22:00:00,0.280909,0.298483,0.166907,0.5279659999999999,0.13448800000000002
95,1980-01-04 23:00:00,0.262921,0.31512399999999996,0.171593,0.5136569999999999,0.126505
96,1980-01-05 00:00:00,0.243956,0.323694,0.184001,0.49880699999999994,0.1193
97,1980-01-05 01:00:00,0.23117800000000002,0.33541,0.183034,0.482745,0.11511800000000001
98,1980-01-05 02:00:00,0.229237,0.34660799999999997,0.183259,0.47981999999999997,0.11606500000000002
99,1980-01-05 03:00:00,0.235931,0.337983,0.18315499999999998,0.504128,0.118701
100,1980-01-05 04:00:00,0.2431,0.34107600000000005,0.184732,0.533726,0.123886
101,1980-01-05 05:00:00,0.257223,0.337363,0.163407,0.557841,0.128424
102,1980-01-05 06:00:00,0.26961199999999996,0.329731,0.125172,0.578567,0.130997
103,1980-01-05 07:00:00,0.274868,0.313775,0.086339,0.599404,0.111476
104,1980-01-05 08:00:00,0.27110500000000004,0.26360900000000004,0.054827,0.612923,0.09765399999999999
105,1980-01-05 09:00:00,0.253417,0.25001999999999996,0.030483999999999997,0.617552,0.11033699999999999
106,1980-01-05 10:00:00,0.25727,0.28467600000000004,0.023686000000000002,0.615246,0.127887
107,1980-01-05 11:00:00,0.28567600000000004,0.282359,0.016636,0.616386,0.154156
108,1980-01-05 12:00:00,0.311247,0.262088,0.010931,0.622296,0.17790799999999998
109,1980-01-05 13:00:00,0.307904,0.238425,0.016891,0.624763,0.175104
110,1980-01-05 14:00:00,0.287294,0.216364,0.033107,0.6292760000000001,0.1708
111,1980-01-05 15:00:00,0.313896,0.197268,0.042171,0.639646,0.185409
112,1980-01-05 16:00:00,0.354186,0.209019,0.062048,0.656892,0.20535
113,1980-01-05 17:00:00,0.383159,0.23279699999999998,0.096038,0.663151,0.23209899999999997
114,1980-01-05 18:00:00,0.396921,0.225239,0.10426300000000001,0.665525,0.270991
115,1980-01-05 19:00:00,0.395866,0.21302800000000002,0.083024,0.67132,0.308487
116,1980-01-05 20:00:00,0.38251399999999997,0.206472,0.051941999999999995,0.6687850000000001,0.348246
117,1980-01-05 21:00:00,0.36490900000000004,0.193381,0.044078,0.657281,0.396097
118,1980-01-05 22:00:00,0.36116,0.183437,0.058816999999999994,0.6452060000000001,0.43384700000000004
119,1980-01-05 23:00:00,0.333252,0.185117,0.077901,0.635787,0.456823
120,1980-01-06 00:00:00,0.318242,0.199545,0.091812,0.62817,0.46449399999999996
121,1980-01-06 01:00:00,0.30559400000000003,0.21319000000000002,0.105688,0.62837,0.452705
122,1980-01-06 02:00:00,0.29438000000000003,0.217265,0.123432,0.63972,0.442146
123,1980-01-06 03:00:00,0.27807,0.20553000000000002,0.11024400000000001,0.6510060000000001,0.41681999999999997
124,1980-01-06 04:00:00,0.26797,0.19300699999999998,0.083851,0.65527,0.392333
125,1980-01-06 05:00:00,0.263182,0.17967,0.06617999999999999,0.654337,0.386058
126,1980-01-06 06:00:00,0.265836,0.173095,0.050781,0.643093,0.395945
127,1980-01-06 07:00:00,0.265366,0.172286,0.049632,0.636713,0.392891
128,1980-01-06 08:00:00,0.251678,0.147392,0.061591,0.6231270000000001,0.395348
129,1980-01-06 09:00:00,0.224052,0.10355299999999999,0.039336,0.607563,0.42550299999999996
130,1980-01-06 10:00:00,0.216948,0.099452,0.031226999999999998,0.586825,0.47450699999999996
131,1980-01-06 11:00:00,0.230384,0.10029099999999999,0.033628,0.564563,0.49800500000000003
132,1980-01-06 12:00:00,0.253895,0.10583,0.032893,0.5446270000000001,0.508671
133,1980-01-06 13:00:00,0.268635,0.11192,0.032591,0.51976,0.493007
134,1980-01-06 14:00:00,0.276118,0.11529500000000001,0.032735,0.49470699999999995,0.45006499999999994
135,1980-01-06 15:00:00,0.305413,0.11336800000000001,0.03847,0.476771,0.416351
136,1980-01-06 16:00:00,0.33150300000000005,0.148831,0.062117,0.45910100000000004,0.39107800000000004
137,1980-01-06 17:00:00,0.334867,0.19433599999999998,0.106449,0.43396899999999994,0.382813
138,1980-01-06 18:00:00,0.328967,0.22392800000000002,0.152063,0.403071,0.387708
139,1980-01-06 19:00:00,0.31953899999999996,0.241887,0.186375,0.374078,0.395389
140,1980-01-06 20:00:00,0.310075,0.249363,0.20574699999999999,0.342925,0.406304
141,1980-01-06 21:00:00,0.296746,0.23943299999999998,0.211321,0.308258,0.421383
142,1980-01-06 22:00:00,0.286657,0.223675,0.20725,0.278665,0.429733
143,1980-01-06 23:00:00,0.280165,0.215308,0.189176,0.261734,0.43964
144,1980-01-07 00:00:00,0.272277,0.21043800000000001,0.175296,0.24402600000000002,0.463232
145,1980-01-07 01:00:00,0.260712,0.201371,0.157824,0.232713,0.48726
146,1980-01-07 02:00:00,0.255945,0.189203,0.138758,0.22489800000000001,0.5065470000000001
147,1980-01-07 03:00:00,0.24450100000000002,0.180195,0.12581900000000001,0.21746100000000002,0.496849
148,1980-01-07 04:00:00,0.23093200000000003,0.17092100000000002,0.10495299999999999,0.210358,0.49659200000000003
149,1980-01-07 05:00:00,0.216975,0.15892699999999998,0.093615,0.20188699999999998,0.47677600000000003
150,1980-01-07 06:00:00,0.20299,0.146374,0.098819,0.193744,0.435374
151,1980-01-07 07:00:00,0.190423,0.136933,0.106421,0.19024100000000002,0.38243
152,1980-01-07 08:00:00,0.164523,0.11045,0.098107,0.18951099999999999,0.425209
153,1980-01-07 09:00:00,0.135177,0.065334,0.090701,0.187685,0.46908599999999995
154,1980-01-07 10:00:00,0.10977100000000001,0.050241,0.098025,0.17902,0.496512
155,1980-01-07 11:00:00,0.099874,0.048526,0.10204500000000001,0.17368,0.5323359999999999
156,1980-01-07 12:00:00,0.09601900000000001,0.049979,0.100655,0.176299,0.555741
157,1980-01-07 13:00:00,0.086096,0.051262,0.0914,0.18623399999999998,0.558435
158,1980-01-07 14:00:00,0.078644,0.04847,0.07613500000000001,0.20408900000000002,0.529623
159,1980-01-07 15:00:00,0.086184,0.049205,0.06803200000000001,0.23331500000000002,0.467527
160,1980-01-07 16:00:00,0.096839,0.060163,0.086123,0.266904,0.41497
161,1980-01-07 17:00:00,0.09880499999999999,0.06504700000000001,0.11264500000000001,0.28074699999999997,0.370741
162,1980-01-07 18:00:00,0.094933,0.071311,0.11991600000000001,0.275023,0.33782
163,1980-01-07 19:00:00,0.089648,0.073251,0.128685,0.256385,0.317443
164,1980-01-07 20:00:00,0.085113,0.08029800000000001,0.13880499999999998,0.235915,0.29637600000000003
165,1980-01-07 21:00:00,0.08039099999999999,0.08465700000000001,0.149187,0.21903000000000003,0.291101
166,1980-01-07 22:00:00,0.074615,0.087387,0.153844,0.205898,0.297594
167,1980-01-07 23:00:00,0.069372,0.10033500000000001,0.151393,0.19729100000000002,0.305016
168,1980-01-08 00:00:00,0.067226,0.100075,0.139694,0.18876600000000002,0.312213
169,1980-01-08 01:00:00,0.066787,0.101708,0.120546,0.187773,0.314761
170,1980-01-08 02:00:00,0.064235,0.110399,0.113598,0.197997,0.308921
171,1980-01-08 03:00:00,0.06313099999999999,0.116724,0.106202,0.212381,0.28578600000000004
172,1980-01-08 04:00:00,0.066465,0.12319200000000001,0.102664,0.22357800000000003,0.26195100000000004
173,1980-01-08 05:00:00,0.06930800000000001,0.124583,0.100783,0.221244,0.23864000000000002
174,1980-01-08 06:00:00,0.070936,0.12578499999999998,0.09788200000000001,0.212002,0.215635
175,1980-01-08 07:00:00,0.07027,0.12779000000000001,0.09883,0.205965,0.179152
176,1980-01-08 08:00:00,0.066646,0.11922200000000001,0.085315,0.202868,0.185943
177,1980-01-08 09:00:00,0.062822,0.086675,0.058337,0.20219,0.208436
178,1980-01-08 10:00:00,0.063825,0.079417,0.039622000000000004,0.20111600000000002,0.21541999999999997
179,1980-01-08 11:00:00,0.06230700000000001,0.094441,0.031114999999999997,0.201405,0.22211
180,1980-01-08 12:00:00,0.059326,0.108779,0.027920999999999998,0.20018,0.223402
181,1980-01-08 13:00:00,0.057963,0.115131,0.024831,0.203775,0.212285
182,1980-01-08 14:00:00,0.060240999999999996,0.118494,0.023205,0.22751500000000002,0.182371
183,1980-01-08 15:00:00,0.06969600000000001,0.125315,0.028439999999999997,0.255155,0.166932
184,1980-01-08 16:00:00,0.08608400000000001,0.165176,0.041968,0.280898,0.158064
185,1980-01-08 17:00:00,0.099682,0.20666500000000002,0.065303,0.3028,0.14409
186,1980-01-08 18:00:00,0.106326,0.222257,0.08490199999999999,0.32129,0.12566300000000002
187,1980-01-08 19:00:00,0.10922,0.21385700000000002,0.099625,0.330859,0.10766300000000001
188,1980-01-08 20:00:00,0.107945,0.20274,0.112846,0.32605300000000004,0.09435299999999999
189,1980-01-08 21:00:00,0.102062,0.19938699999999998,0.112995,0.321531,0.084538
190,1980-01-08 22:00:00,0.092915,0.201061,0.11361600000000001,0.321497,0.080238
191,1980-01-08 23:00:00,0.08361299999999999,0.21086999999999997,0.130472,0.319727,0.079483
192,1980-01-09 00:00:00,0.07397100000000001,0.222425,0.15748499999999999,0.32316,0.082815
193,1980-01-09 01:00:00,0.063954,0.22343000000000002,0.185337,0.337993,0.087915
194,1980-01-09 02:00:00,0.056165999999999994,0.221429,0.199034,0.351639,0.090905
195,1980-01-09 03:00:00,0.053634,0.22510500000000003,0.146083,0.360648,0.077964
196,1980-01-09 04:00:00,0.054277,0.22860500000000003,0.091157,0.38258400000000004,0.059891999999999994
197,1980-01-09 05:00:00,0.057195,0.223004,0.053689,0.398567,0.047616000000000006
198,1980-01-09 06:00:00,0.062848,0.21725799999999998,0.031463,0.407517,0.041582
199,1980-01-09 07:00:00,0.070546,0.22202,0.020837,0.414659,0.03816
200,1980-01-09 08:00:00,0.069539,0.198186,0.018084,0.421232,0.032185000000000005
201,1980-01-09 09:00:00,0.06467200000000001,0.182248,0.021001,0.423338,0.040251
202,1980-01-09 10:00:00,0.069551,0.197455,0.03525,0.416046,0.048362999999999996
203,1980-01-09 11:00:00,0.079067,0.20979899999999999,0.058168,0.409069,0.05314
204,1980-01-09 12:00:00,0.088791,0.223757,0.096023,0.397891,0.053145000000000005
205,1980-01-09 13:00:00,0.092159,0.24511799999999997,0.153867,0.37515,0.049460000000000004
206,1980-01-09 14:00:00,0.095204,0.25933,0.211954,0.349654,0.046256
207,1980-01-09 15:00:00,0.12351,0.27350599999999997,0.25754499999999997,0.32862600000000003,0.04552
208,1980-01-09 16:00:00,0.164877,0.29262,0.313205,0.308442,0.049513999999999996
209,1980-01-09 17:00:00,0.19287,0.308994,0.388807,0.28826399999999996,0.05304400000000001
210,1980-01-09 18:00:00,0.209425,0.316083,0.429292,0.26121300000000003,0.060579999999999995
211,1980-01-09 19:00:00,0.21486,0.31233299999999997,0.43645100000000003,0.242482,0.072587
212,1980-01-09 20:00:00,0.212977,0.32358000000000003,0.441259,0.22938000000000003,0.084521
213,1980-01-09 21:00:00,0.194795,0.337273,0.426313,0.216973,0.09159500000000001
214,1980-01-09 22:00:00,0.172833,0.352057,0.412734,0.2015,0.095902
215,1980-01-09 23:00:00,0.159997,0.36907,0.397318,0.183411,0.101891
216,1980-01-10 00:00:00,0.154718,0.38694,0.39505999999999997,0.16646,0.105108
217,1980-01-10 01:00:00,0.159624,0.40099,0.39368800000000004,0.150844,0.10275999999999999
218,1980-01-10 02:00:00,0.162801,0.41871,0.398622,0.136122,0.096735
219,1980-01-10 03:00:00,0.168517,0.433654,0.42291000000000006,0.12598099999999998,0.089278
220,1980-01-10 04:00:00,0.174585,0.437911,0.422966,0.119897,0.084508
221,1980-01-10 05:00:00,0.180098,0.44281499999999996,0.42633999999999994,0.11469700000000001,0.088146
222,1980-01-10 06:00:00,0.186199,0.45728,0.419167,0.109579,0.093334
223,1980-01-10 07:00:00,0.191685,0.480835,0.39169699999999996,0.104849,0.092764
224,1980-01-10 08:00:00,0.19153900000000001,0.48116899999999996,0.3606,0.103031,0.089629
225,1980-01-10 09:00:00,0.189407,0.492943,0.327077,0.097949,0.092537
226,1980-01-10 10:00:00,0.197724,0.535767,0.486799,0.089035,0.093454
227,1980-01-10 11:00:00,0.21766,0.5700569999999999,0.611069,0.08013200000000001,0.088035
228,1980-01-10 12:00:00,0.25800300000000004,0.597355,0.644986,0.071561,0.075797
229,1980-01-10 13:00:00,0.269034,0.602114,0.6524810000000001,0.068583,0.06321399999999999
230,1980-01-10 14:00:00,0.262547,0.576048,0.638012,0.071375,0.058589999999999996
231,1980-01-10 15:00:00,0.27329499999999995,0.518868,0.5433560000000001,0.080761,0.064566
232,1980-01-10 16:00:00,0.310209,0.48938000000000004,0.489062,0.09162999999999999,0.06969500000000001
233,1980-01-10 17:00:00,0.3112,0.508383,0.51285,0.100844,0.068614
234,1980-01-10 18:00:00,0.300359,0.513039,0.469686,0.109847,0.064355
235,1980-01-10 19:00:00,0.288625,0.519347,0.43081899999999995,0.12298599999999998,0.059963
236,1980-01-10 20:00:00,0.278928,0.5199090000000001,0.40209,0.143076,0.057379
237,1980-01-10 21:00:00,0.26911,0.504316,0.393229,0.159377,0.055322
238,1980-01-10 22:00:00,0.25501999999999997,0.48182600000000003,0.38500100000000004,0.170929,0.055314
239,1980-01-10 23:00:00,0.240721,0.45733900000000005,0.37264400000000003,0.17899500000000002,0.058292
240,1980-01-11 00:00:00,0.23200900000000002,0.43371400000000004,0.363313,0.186474,0.064519
241,1980-01-11 01:00:00,0.22627199999999997,0.415934,0.340779,0.193045,0.072529
242,1980-01-11 02:00:00,0.221478,0.407884,0.315818,0.19253599999999998,0.080039
243,1980-01-11 03:00:00,0.221421,0.398812,0.285491,0.196172,0.082585
244,1980-01-11 04:00:00,0.22616799999999998,0.396462,0.25904699999999997,0.198713,0.084333
245,1980-01-11 05:00:00,0.22844499999999998,0.40328800000000004,0.261381,0.196166,0.089036
246,1980-01-11 06:00:00,0.23037,0.40378200000000003,0.262947,0.19444,0.09473200000000001
